CustomerID,Customer_Score,Customer_Type,Segment,Risk_Status,Priority_Flag,Actual_Revenue,Predicted_Revenue,Prediction_Error,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,HVC_Score,RFM_Segment
16825.0,25.69719073438849,Regular,Need_Attention,Low Risk,NORMAL,775.1800000000001,464.3691435498979,-310.81085645010216,39,2,775.1800000000001,3,3,3,3.0,33
16826.0,16.765904406126857,Regular,About_to_Sleep,Medium Risk,NORMAL,341.70000000000005,-20.29542419780887,-361.9954241978089,51,1,341.70000000000005,3,2,2,2.3,32
16828.0,11.362962042315823,Regular,At_Risk,Medium Risk,NORMAL,128.5,-1097.55198544203,-1226.05198544203,93,2,128.5,2,3,1,1.9,23
16829.0,7.774170500753383,Regular,Hibernating,High Risk,MEDIUM,197.22,-666.5651119412709,-863.7851119412709,157,1,197.22,2,2,1,1.6,22
16830.0,16.753038695161063,Regular,About_to_Sleep,Medium Risk,NORMAL,325.91,-54.6915880111369,-380.6015880111369,39,1,325.91,3,2,2,2.3,32
16832.0,11.299298037462526,Regular,At_Risk,Medium Risk,NORMAL,199.15,-1267.7561463911165,-1466.9061463911166,184,3,199.15,1,4,1,1.9,14
16833.0,42.47601309376525,Regular,Champions,Low Risk,NORMAL,1106.53,1878.1627962779137,771.6327962779137,1,4,1106.53,5,4,4,4.300000000000001,54
16834.0,9.318398350091153,Regular,Hibernating,High Risk,MEDIUM,413.46,120.04585197448364,-293.41414802551634,228,1,413.46,1,2,2,1.7,12
16835.0,11.400487032632725,Regular,At_Risk,Medium Risk,NORMAL,180.85,-997.2298409864899,-1178.07984098649,128,2,180.85,2,3,1,1.9,23
16836.0,20.411519504454898,Regular,Need_Attention,Low Risk,NORMAL,251.87,-299.3659075230362,-551.2359075230362,40,2,251.87,3,3,2,2.6,33
16837.0,49.06251043657561,High-Value,Loyal_Customers,Low Risk,HIGH,3170.98,6119.624666344462,2948.6446663444617,31,11,3170.98,4,5,5,4.7,45
16838.0,18.22931396932361,Regular,At_Risk,Medium Risk,NORMAL,588.85,550.2498270177543,-38.60017298224568,197,2,588.85,1,3,3,2.4000000000000004,13
16839.0,58.33469919100523,High-Value,Champions,Low Risk,HIGH,16594.35,20883.061332259647,4288.711332259649,9,34,16594.35,5,5,5,5.0,55
16841.0,38.772880046021314,Regular,Loyal_Customers,Low Risk,NORMAL,1869.82,2003.4604476488155,133.64044764881555,37,6,1869.82,3,5,4,4.0,35
16842.0,30.889177967215264,Regular,At_Risk,Medium Risk,NORMAL,1264.19,977.6423181093135,-286.5476818906866,101,3,1264.19,2,4,4,3.4,24
16843.0,46.447420728283355,High-Value,Loyal_Customers,Low Risk,HIGH,10196.570000000002,9153.779592628425,-1042.7904073715763,43,16,10196.570000000002,3,5,5,4.4,35
16846.0,11.4780888910323,Regular,About_to_Sleep,Medium Risk,NORMAL,214.32,-789.7631692396311,-1004.0831692396312,50,1,214.32,3,2,1,1.9,32
16847.0,11.47058389296892,Regular,About_to_Sleep,Medium Risk,NORMAL,193.44,-809.8275981307391,-1003.2675981307391,43,1,193.44,3,2,1,1.9,32
16848.0,16.768048691287824,Regular,About_to_Sleep,Medium Risk,NORMAL,281.42,-14.562730228921055,-295.98273022892107,53,1,281.42,3,2,2,2.3,32
16849.0,3.987697131777277,Regular,Hibernating,High Risk,MEDIUM,124.57,-764.0757724450988,-888.6457724450988,187,1,124.57,1,2,1,1.2999999999999998,12
16850.0,9.432045463622337,Regular,Hibernating,High Risk,MEDIUM,332.41,423.87863232554787,91.46863232554784,334,1,332.41,1,2,2,1.7,12
16851.0,31.66760633105204,Regular,Champions,Low Risk,NORMAL,342.45000000000005,-283.09292538506725,-625.5429253850673,4,3,342.45000000000005,5,4,2,3.5,54
16852.0,22.729887147307508,Regular,Potential_Loyalists,Low Risk,NORMAL,144.91,-784.9555750394384,-929.8655750394383,10,2,144.91,5,3,1,2.8,53
16855.0,24.21300286955775,Regular,Potential_Loyalists,Low Risk,NORMAL,328.40000000000003,-161.7263892369922,-490.1263892369922,24,2,328.40000000000003,4,3,2,2.8999999999999995,43
16856.0,15.259201547105992,Regular,Potential_Loyalists,Medium Risk,NORMAL,35.400000000000006,-706.5842436580232,-741.9842436580232,15,1,35.400000000000006,4,2,1,2.2,42
16858.0,9.46957045393924,Regular,Hibernating,High Risk,MEDIUM,375.69000000000005,524.200776781088,148.510776781088,369,1,375.69000000000005,1,2,2,1.7,12
16859.0,21.99220020152909,Regular,At_Risk,Medium Risk,NORMAL,747.8100000000001,584.7008538638145,-163.1091461361856,145,2,747.8100000000001,2,3,3,2.7,23
16861.0,15.146218983550481,Regular,Need_Attention,Low Risk,NORMAL,173.76,-1008.6403658915341,-1182.400365891534,60,2,173.76,3,3,1,2.2,33
16863.0,29.50725124013521,Regular,Potential_Loyalists,Low Risk,NORMAL,502.8,624.9394377114941,122.13943771149405,31,2,502.8,4,3,3,3.3,43
16866.0,15.071833552892356,Regular,At_Risk,Medium Risk,NORMAL,207.74,-1207.5079966850608,-1415.2479966850608,141,3,207.74,2,4,1,2.2,24
16869.0,33.39421921163121,Regular,Loyal_Customers,Low Risk,NORMAL,825.4200000000001,991.1199618411554,165.6999618411553,23,4,825.4200000000001,4,4,3,3.6,44
16871.0,47.86217892621873,High-Value,Loyal_Customers,Low Risk,HIGH,2812.34,2910.567710976682,98.22771097668192,22,6,2812.34,4,5,5,4.7,45
16872.0,25.576703172769598,Regular,At_Risk,Low Risk,NORMAL,680.02,142.24859242527896,-537.771407574721,77,3,680.02,2,4,3,3.0,24
16873.0,51.66259014874111,High-Value,Champions,Low Risk,HIGH,7123.620000000001,3045.340882278282,-4078.2791177217186,5,6,7123.620000000001,5,5,5,5.0,55
16875.0,40.43437902923652,High-Value,Loyal_Customers,Low Risk,HIGH,2095.53,3103.592921735857,1008.0629217358569,67,5,2095.53,3,4,5,4.1,34
16877.0,41.096608401776344,Regular,Champions,Low Risk,NORMAL,853.7199999999999,1532.202515054633,678.4825150546332,12,6,853.7199999999999,5,5,3,4.2,55
16878.0,7.6959040923781314,Regular,Hibernating,Medium Risk,NORMAL,13.3,-875.8084418056831,-889.108441805683,84,1,13.3,2,2,1,1.6,22
16880.0,42.82322128235552,Regular,Loyal_Customers,Low Risk,NORMAL,1519.0800000000002,2806.415402280856,1287.335402280856,31,7,1519.0800000000002,4,5,4,4.300000000000001,45
16881.0,16.78305868741458,Regular,About_to_Sleep,Medium Risk,NORMAL,432.0,25.56612755329502,-406.433872446705,67,1,432.0,3,2,2,2.3,32
16882.0,29.384619393355354,Regular,Loyal_Customers,Low Risk,NORMAL,705.12,297.0861926179871,-408.0338073820129,67,3,705.12,3,4,3,3.3,34
16883.0,12.931849171004703,Regular,At_Risk,Medium Risk,NORMAL,276.73,-245.01504088406352,-521.7450408840635,187,2,276.73,1,3,2,2.0,13
16884.0,20.40937521929393,Regular,Need_Attention,Low Risk,NORMAL,429.84,-305.0986014919241,-734.9386014919241,38,2,429.84,3,3,2,2.6,33
16885.0,27.860762253046765,Regular,Loyal_Customers,Low Risk,NORMAL,471.51,-435.0641785933311,-906.5741785933311,15,3,471.51,4,4,2,3.2,44
16887.0,11.462006752325056,Regular,About_to_Sleep,Medium Risk,NORMAL,194.88,-832.7583740062912,-1027.638374006291,35,1,194.88,3,2,1,1.9,32
16889.0,27.171321723390065,Regular,At_Risk,Medium Risk,NORMAL,1578.67,1063.5778646099022,-515.0921353900978,195,3,1578.67,1,4,4,3.1,14
16891.0,37.42847830925816,Regular,Champions,Low Risk,NORMAL,809.7,1751.0797117065365,941.3797117065365,2,5,809.7,5,4,3,3.9,54
16892.0,37.42740616667768,Regular,Champions,Low Risk,NORMAL,525.5400000000001,1748.2133647220924,1222.6733647220922,1,5,525.5400000000001,5,4,3,3.9,54
16893.0,4.180682796264196,Regular,Hibernating,High Risk,MEDIUM,145.93,-248.13331524517844,-394.06331524517844,367,1,145.93,1,2,1,1.2999999999999998,12
16895.0,11.494171029739544,Regular,About_to_Sleep,Medium Risk,NORMAL,219.14,-746.7679644729711,-965.9079644729711,65,1,219.14,3,2,1,1.9,32
16897.0,13.051929140018785,Regular,At_Risk,Medium Risk,NORMAL,289.78,76.01582137366472,-213.76417862633525,299,2,289.78,1,3,2,2.0,13
16898.0,33.15929919394615,Regular,Loyal_Customers,Low Risk,NORMAL,508.81,363.0670362929309,-145.74296370706912,26,3,508.81,4,4,3,3.6,44
16899.0,46.37906320396848,Regular,Champions,Low Risk,NORMAL,1281.56,2287.3385251742357,1005.7785251742357,8,6,1281.56,5,5,4,4.6,55
16900.0,33.149649910721806,Regular,Loyal_Customers,Low Risk,NORMAL,887.11,337.2699134329348,-549.8400865670652,17,3,887.11,4,4,3,3.6,44
16902.0,23.590442772495805,Regular,Hibernating,High Risk,MEDIUM,1706.88,1515.7188558686596,-191.1611441313405,116,1,1706.88,2,2,4,2.8,22
16903.0,20.560954915746827,Regular,Potential_Loyalists,Medium Risk,NORMAL,373.24,100.14601218157077,-273.09398781842924,29,1,373.24,4,2,2,2.6,42
16904.0,54.042882460425695,High-Value,Champions,Low Risk,HIGH,3754.27,9408.994200309404,5654.724200309403,4,16,3754.27,5,5,5,5.0,55
16905.0,51.900726594167615,High-Value,Champions,Low Risk,HIGH,3102.4300000000003,3681.992848779839,579.5628487798385,5,7,3102.4300000000003,5,5,5,5.0,55
16906.0,25.82020033109852,Regular,At_Risk,Low Risk,NORMAL,579.7700000000003,793.2322938490556,213.4622938490553,82,4,579.7700000000003,2,4,3,3.0,24
16907.0,38.92553188505469,Regular,Loyal_Customers,Low Risk,NORMAL,981.65,2411.571408306755,1429.921408306755,29,5,981.65,4,4,4,4.0,44
16909.0,16.788419400316997,Regular,About_to_Sleep,Medium Risk,NORMAL,379.14,39.89786247551524,-339.24213752448475,72,1,379.14,3,2,2,2.3,32
16910.0,46.851047524499556,Regular,Champions,Low Risk,NORMAL,1510.06,3549.1770702395734,2039.1170702395734,4,8,1510.06,5,5,4,4.6,55
16912.0,49.06036615141464,High-Value,Loyal_Customers,Low Risk,HIGH,2575.38,6113.8919723755735,3538.5119723755734,29,11,2575.38,4,5,5,4.7,45
16913.0,4.098127817567014,Regular,Hibernating,High Risk,MEDIUM,113.44,-468.8420330473665,-582.2820330473664,290,1,113.44,1,2,1,1.2999999999999998,12
16914.0,11.46307889490554,Regular,About_to_Sleep,Medium Risk,NORMAL,208.45999999999995,-829.8920270218472,-1038.352027021847,36,1,208.45999999999995,3,2,1,1.9,32
16915.0,41.093391974034894,Regular,Champions,Low Risk,NORMAL,621.6800000000001,1523.6034741013011,901.923474101301,9,6,621.6800000000001,5,5,3,4.2,55
16916.0,29.499746242071833,Regular,Potential_Loyalists,Low Risk,NORMAL,576.2600000000001,604.875008820386,28.615008820385924,24,2,576.2600000000001,4,3,3,3.3,43
16917.0,9.370933336534813,Regular,Hibernating,High Risk,MEDIUM,391.52,260.4968542122399,-131.0231457877601,277,1,391.52,1,2,2,1.7,12
16918.0,38.78681789956759,Regular,Loyal_Customers,Low Risk,NORMAL,1068.8200000000002,2040.7229584465879,971.9029584465877,50,6,1068.8200000000002,3,5,4,4.0,35
16919.0,41.559252966354784,High-Value,Cant_Loose,Medium Risk,HIGH,2596.4500000000003,6110.915899325666,3514.4658993256658,156,11,2596.4500000000003,2,5,5,4.1,25
16921.0,11.489882459417611,Regular,About_to_Sleep,Medium Risk,NORMAL,169.79000000000002,-758.2333524107471,-928.0233524107471,61,1,169.79000000000002,3,2,1,1.9,32
16923.0,54.765868937349076,High-Value,Champions,Low Risk,HIGH,7247.610000000001,11341.880875689627,4094.2708756896263,12,19,7247.610000000001,5,5,5,5.0,55
16924.0,33.15393848104374,Regular,Loyal_Customers,Low Risk,NORMAL,846.75,348.7353013707109,-498.0146986292891,21,3,846.75,4,4,3,3.6,44
16926.0,4.184971366586128,Regular,Hibernating,High Risk,MEDIUM,230.25000000000003,-236.66792730740235,-466.91792730740235,371,1,230.25000000000003,1,2,1,1.2999999999999998,12
16927.0,25.61851673340843,Regular,At_Risk,Medium Risk,NORMAL,543.0500000000001,254.03612481859523,-289.01387518140484,116,3,543.0500000000001,2,4,3,3.0,24
16928.0,42.906588802797124,High-Value,Cant_Loose,Low Risk,HIGH,2847.6,9712.985327517263,6865.385327517262,80,17,2847.6,2,5,5,4.1,25
16929.0,46.61291107907305,Regular,Champions,Low Risk,NORMAL,1295.39,2912.5251037380167,1617.1351037380166,4,7,1295.39,5,5,4,4.6,55
16930.0,27.87255582143208,Regular,Loyal_Customers,Low Risk,NORMAL,380.55,-403.5343617644471,-784.0843617644471,26,3,380.55,4,4,2,3.2,44
16931.0,55.23463683013871,High-Value,Champions,Low Risk,HIGH,4604.219999999999,12595.12037980163,7990.900379801631,5,21,4604.219999999999,5,5,5,5.0,55
16932.0,11.48130531877375,Regular,About_to_Sleep,Medium Risk,NORMAL,161.93999999999997,-781.1641282862992,-943.1041282862991,53,1,161.93999999999997,3,2,1,1.9,32
16933.0,33.293724609111315,Regular,Potential_Loyalists,Low Risk,NORMAL,563.23,722.4500982153218,159.22009821532174,1,2,563.23,5,3,3,3.6,53
16934.0,31.00108838819029,Regular,Need_Attention,Low Risk,NORMAL,950.93,1276.8320933583802,325.9020933583803,55,2,950.93,3,3,4,3.4,33
16936.0,20.557738488005377,Regular,Potential_Loyalists,Medium Risk,NORMAL,262.68,91.54697122823882,-171.1330287717612,26,1,262.68,4,2,2,2.6,42
16938.0,47.771333606923186,High-Value,Champions,Low Risk,HIGH,2736.38,2667.694970210844,-68.68502978915603,9,4,2736.38,5,4,5,4.7,54
16940.0,39.94202399967626,High-Value,Loyal_Customers,Low Risk,HIGH,3049.88,1787.2937839660833,-1262.5862160339168,52,3,3049.88,3,4,5,4.1,34
16942.0,47.09883325315041,Regular,Champions,Low Risk,NORMAL,1920.59,4211.626159601126,2291.036159601126,13,9,1920.59,5,5,4,4.6,55
16943.0,21.902804774744205,Regular,At_Risk,Medium Risk,NORMAL,816.7299999999999,345.7043652880716,-471.0256347119283,212,3,816.7299999999999,1,4,3,2.7,14
16945.0,50.957952716763316,High-Value,Loyal_Customers,Low Risk,HIGH,4345.5,11187.043275496919,6841.543275496919,22,19,4345.5,4,5,5,4.7,45
16947.0,9.326975490735016,Regular,Hibernating,High Risk,MEDIUM,406.48,142.97662785003558,-263.50337214996443,236,1,406.48,1,2,2,1.7,12
16948.0,20.356432640245462,Regular,At_Risk,Medium Risk,NORMAL,435.02,-446.63929259657084,-881.6592925965708,139,3,435.02,2,4,2,2.6,24
16949.0,46.374774633646545,Regular,Champions,Low Risk,NORMAL,1286.2700000000002,2275.87313723646,989.6031372364598,4,6,1286.2700000000002,5,5,4,4.6,55
16950.0,34.66064134006461,Regular,Loyal_Customers,Low Risk,NORMAL,1178.56,1035.024120830925,-143.53587916907486,57,3,1178.56,3,4,4,3.7,34
16951.0,30.92563081495168,Regular,At_Risk,Medium Risk,NORMAL,1277.7500000000002,1075.0981155804095,-202.65188441959071,135,3,1277.7500000000002,2,4,4,3.4,24
16952.0,11.38011632360355,Regular,At_Risk,Medium Risk,NORMAL,167.61,-1051.690433690926,-1219.3004336909262,109,2,167.61,2,3,1,1.9,23
16953.0,15.275283685813235,Regular,Potential_Loyalists,Medium Risk,NORMAL,20.8,-663.5890388913632,-684.3890388913632,30,1,20.8,4,2,1,2.2,42
16954.0,52.3727109146987,High-Value,Champions,Low Risk,HIGH,2085.08,4943.831393845176,2858.7513938451757,1,9,2085.08,5,5,5,5.0,55
16955.0,22.11199337049767,Regular,At_Risk,Medium Risk,NORMAL,518.67,904.9649632096402,386.2949632096403,185,4,518.67,1,4,3,2.7,14
16956.0,20.549161347361512,Regular,Potential_Loyalists,Medium Risk,NORMAL,308.74,68.61619535268687,-240.12380464731314,18,1,308.74,4,2,2,2.6,42
16957.0,12.987600585189814,Regular,At_Risk,Medium Risk,NORMAL,416.64,-95.96499769297532,-512.6049976929753,239,2,416.64,1,3,2,2.0,13
16959.0,7.69912052011958,Regular,Hibernating,Medium Risk,NORMAL,117.35,-867.209400852351,-984.559400852351,87,1,117.35,2,2,1,1.6,22
16960.0,29.354599401101837,Regular,Loyal_Customers,Low Risk,NORMAL,507.05,216.82847705355516,-290.22152294644485,39,3,507.05,3,4,3,3.3,34
16961.0,7.730212654953584,Regular,Hibernating,High Risk,MEDIUM,234.17,-784.0853383034749,-1018.2553383034749,116,1,234.17,2,2,1,1.6,22
16963.0,3.987697131777277,Regular,Hibernating,High Risk,MEDIUM,110.55,-764.0757724450988,-874.6257724450987,187,1,110.55,1,2,1,1.2999999999999998,12
16965.0,4.030582834996592,Regular,Hibernating,High Risk,MEDIUM,201.18999999999997,-649.4218930673386,-850.6118930673385,227,1,201.18999999999997,1,2,1,1.2999999999999998,12
16966.0,51.903943021909065,High-Value,Champions,Low Risk,HIGH,2154.9700000000003,3690.5918897331703,1535.62188973317,8,7,2154.9700000000003,5,5,5,5.0,55
16967.0,9.27658478945232,Regular,Hibernating,High Risk,MEDIUM,319.02,8.25831958116737,-310.7616804188326,189,1,319.02,1,2,2,1.7,12
16968.0,28.010197664338694,Regular,Potential_Loyalists,Low Risk,NORMAL,439.43,-35.55225888872428,-474.9822588887243,4,2,439.43,5,3,2,3.2,53
16969.0,29.354599401101837,Regular,Loyal_Customers,Low Risk,NORMAL,650.4100000000001,216.82847705355516,-433.5815229464449,39,3,650.4100000000001,3,4,3,3.3,34
16971.0,16.75196655258058,Regular,About_to_Sleep,Medium Risk,NORMAL,357.21,-57.55793499558081,-414.7679349955808,38,1,357.21,3,2,2,2.3,32
16976.0,9.360211910729985,Regular,Hibernating,High Risk,MEDIUM,251.52,231.83338436779968,-19.68661563220033,267,1,251.52,1,2,2,1.7,12
16978.0,12.97621460940931,Regular,Hibernating,Medium Risk,NORMAL,344.3299999999999,-126.40512565496886,-470.7351256549688,78,1,344.3299999999999,2,2,2,2.0,22
16979.0,46.374774633646545,Regular,Champions,Low Risk,NORMAL,1852.0,2275.87313723646,423.87313723646,4,6,1852.0,5,5,4,4.6,55
16980.0,23.578241611505685,Regular,At_Risk,Medium Risk,NORMAL,1078.9600000000005,1483.0993501728851,404.13935017288463,255,2,1078.9600000000005,1,3,4,2.8,13
16982.0,16.776625831931685,Regular,About_to_Sleep,Medium Risk,NORMAL,384.06,8.368045646631117,-375.6919543533689,61,1,384.06,3,2,2,2.3,32
16983.0,46.6225603622974,Regular,Champions,Low Risk,NORMAL,1931.25,2938.322226598012,1007.0722265980121,13,7,1931.25,5,5,4,4.6,55
16984.0,32.50457481946971,High-Value,At_Risk,Low Risk,HIGH,4481.35,1954.521871865263,-2526.828128134737,88,2,4481.35,2,3,5,3.5,23
16985.0,48.809363995022345,High-Value,Loyal_Customers,Low Risk,HIGH,5464.119999999999,5442.843842060689,-21.276157939309996,17,10,5464.119999999999,4,5,5,4.7,45
16986.0,34.79292247006881,Regular,Potential_Loyalists,Low Risk,NORMAL,1873.2,1388.6744887844281,-484.5255112155719,30,2,1873.2,4,3,4,3.7,43
16987.0,46.61183893649257,Regular,Champions,Low Risk,NORMAL,1625.0500000000002,2909.6587567535726,1284.6087567535724,3,7,1625.0500000000002,5,5,4,4.6,55
16988.0,19.067117767691748,Regular,Potential_Loyalists,Medium Risk,NORMAL,126.12,-551.7466434653153,-677.8666434653153,5,1,126.12,5,2,1,2.5,52
16989.0,46.377991061387995,Regular,Champions,Low Risk,NORMAL,1133.25,2284.4721781897915,1151.2221781897915,7,6,1133.25,5,5,4,4.6,55
16990.0,4.022005694352729,Regular,Hibernating,High Risk,MEDIUM,179.0,-672.3526689428907,-851.3526689428907,219,1,179.0,1,2,1,1.2999999999999998,12
16992.0,42.72487096499659,Regular,Champions,Low Risk,NORMAL,1614.3099999999995,2543.47823262391,929.1682326239106,11,5,1614.3099999999995,5,4,4,4.300000000000001,54
16996.0,42.58401269434852,Regular,Loyal_Customers,Low Risk,NORMAL,1456.9600000000005,2166.8970887948553,709.9370887948548,30,6,1456.9600000000005,4,5,4,4.300000000000001,45
16997.0,21.984287610860903,Regular,At_Risk,Medium Risk,NORMAL,702.0,563.5467361058159,-138.45326389418415,288,3,702.0,1,4,3,2.7,14
16998.0,20.606362654057282,Regular,At_Risk,Medium Risk,NORMAL,295.0,221.54249073386995,-73.45750926613005,150,4,295.0,2,4,2,2.6,24
16999.0,24.21193072697727,Regular,Potential_Loyalists,Low Risk,NORMAL,484.82,-164.5927362214362,-649.4127362214363,23,2,484.82,4,3,2,2.8999999999999995,43
17001.0,52.84898380555171,High-Value,Champions,Low Risk,HIGH,3989.57,6217.135326848289,2227.565326848289,1,11,3989.57,5,5,5,5.0,55
17002.0,30.87309582850802,Regular,At_Risk,Low Risk,NORMAL,1493.7300000000002,934.6471133426537,-559.0828866573465,86,3,1493.7300000000002,2,4,4,3.4,24
17004.0,30.991439104965945,Regular,Need_Attention,Low Risk,NORMAL,1412.9400000000005,1251.0349704983844,-161.90502950161613,46,2,1412.9400000000005,3,3,4,3.4,33
17006.0,37.193558291573105,Regular,Champions,Low Risk,NORMAL,781.78,1123.0267861583118,341.2467861583118,5,4,781.78,5,4,3,3.9,54
17007.0,33.501146669634,Regular,Loyal_Customers,Low Risk,NORMAL,889.9299999999998,1276.9879073736536,387.05790737365373,51,6,889.9299999999998,3,5,3,3.6,35
17010.0,15.26241797484744,Regular,Potential_Loyalists,Medium Risk,NORMAL,195.36,-697.9852027046912,-893.3452027046912,18,1,195.36,4,2,1,2.2,42
17011.0,20.56202705832731,Regular,Potential_Loyalists,Medium Risk,NORMAL,270.9,103.01235916601468,-167.8876408339853,30,1,270.9,4,2,2,2.6,42
17014.0,36.95863827388805,Regular,Champions,Low Risk,NORMAL,586.3299999999999,494.97386061008706,-91.35613938991287,8,3,586.3299999999999,5,4,3,3.9,54
17015.0,38.44925899420167,Regular,Loyal_Customers,Low Risk,NORMAL,1842.56,1138.2674753036415,-704.2925246963584,29,3,1842.56,4,4,4,4.0,44
17017.0,54.99435609955124,High-Value,Champions,Low Risk,HIGH,8694.26,11952.735719331187,3258.475719331187,3,20,8694.26,5,5,5,5.0,55
17018.0,25.699335019549455,Regular,Need_Attention,Low Risk,NORMAL,920.1,470.1018375187857,-449.9981624812143,41,2,920.1,3,3,3,3.0,33
17019.0,42.486734519570085,Regular,Champions,Low Risk,NORMAL,1272.61,1906.8262661223537,634.2162661223538,11,4,1272.61,5,4,4,4.300000000000001,54
17022.0,15.276355828393717,Regular,Potential_Loyalists,Medium Risk,NORMAL,71.0,-660.7226919069192,-731.7226919069192,31,1,71.0,4,2,1,2.2,42
17024.0,18.787545511556583,Regular,Loyal_Customers,Low Risk,NORMAL,95.85,-1299.1762371545371,-1395.026237154537,45,3,95.85,3,4,1,2.5,34
17025.0,24.09144316535838,Regular,Loyal_Customers,Low Risk,NORMAL,357.77,-486.71328734605504,-844.483287346055,61,3,357.77,3,4,2,2.8999999999999995,34
17026.0,7.642961513329663,Regular,At_Risk,Medium Risk,NORMAL,154.82999999999998,-1017.3491329103297,-1172.1791329103296,185,2,154.82999999999998,1,3,1,1.6,13
17027.0,29.71252901549693,Regular,Cant_Loose,Low Risk,NORMAL,890.2900000000001,1173.7445529009376,283.45455290093753,79,6,890.2900000000001,2,5,3,3.3000000000000003,25
17029.0,21.95574735379267,Regular,At_Risk,Medium Risk,NORMAL,716.0,487.2450563927184,-228.75494360728158,111,2,716.0,2,3,3,2.7,23
17030.0,11.49309888715906,Regular,About_to_Sleep,Medium Risk,NORMAL,146.87000000000003,-749.6343114574152,-896.5043114574152,64,1,146.87000000000003,3,2,1,1.9,32
17031.0,28.018774804982556,Regular,Potential_Loyalists,Low Risk,NORMAL,380.35,-12.621483013172337,-392.97148301317236,12,2,380.35,5,3,2,3.2,53
17033.0,30.87309582850802,Regular,At_Risk,Low Risk,NORMAL,1030.14,934.6471133426537,-95.49288665734639,86,3,1030.14,2,4,4,3.4,24
17034.0,33.14857776814132,Regular,Loyal_Customers,Low Risk,NORMAL,745.5200000000001,334.40356644849066,-411.11643355150943,16,3,745.5200000000001,4,4,3,3.6,44
17035.0,12.995105583253194,Regular,At_Risk,Medium Risk,NORMAL,433.53,-75.90056880186717,-509.43056880186714,246,2,433.53,1,3,2,2.0,13
17037.0,23.560422780242284,Regular,Hibernating,Medium Risk,NORMAL,1267.32,1435.4611403042275,168.14114030422752,88,1,1267.32,2,2,4,2.8,22
17038.0,15.275283685813235,Regular,Potential_Loyalists,Medium Risk,NORMAL,112.40000000000002,-663.5890388913632,-775.9890388913632,30,1,112.40000000000002,4,2,1,2.2,42
17040.0,13.040543164238281,Regular,Hibernating,High Risk,MEDIUM,449.73,45.57569341167141,-404.1543065883286,138,1,449.73,2,2,2,2.0,22
17041.0,38.44711470904071,Regular,Loyal_Customers,Low Risk,NORMAL,1081.57,1132.5347813347532,50.9647813347533,27,3,1081.57,4,4,4,4.0,44
17042.0,42.716293824352725,Regular,Champions,Low Risk,NORMAL,1044.38,2520.547456748359,1476.1674567483587,3,5,1044.38,5,4,4,4.300000000000001,54
17043.0,38.690611867369626,Regular,Loyal_Customers,Low Risk,NORMAL,1735.18,1783.5184827585301,48.33848275853006,32,4,1735.18,4,4,4,4.0,44
17044.0,31.130153090453046,Regular,Potential_Loyalists,Medium Risk,NORMAL,948.48,1621.8834203585513,673.4034203585513,25,1,948.48,4,2,4,3.4,42
17045.0,20.328556933152907,Regular,At_Risk,Medium Risk,NORMAL,339.43999999999994,-521.164314192115,-860.6043141921149,113,3,339.43999999999994,2,4,2,2.6,24
17046.0,18.347657245781534,Regular,Hibernating,High Risk,MEDIUM,642.0199999999999,866.6376841734852,224.61768417348537,157,1,642.0199999999999,2,2,3,2.4000000000000004,22
17047.0,30.872023685927537,Regular,At_Risk,Low Risk,NORMAL,1100.9,931.7807663582096,-169.11923364179052,85,3,1100.9,2,4,4,3.4,24
17048.0,25.620661018569397,Regular,At_Risk,Medium Risk,NORMAL,925.35,259.76881878748304,-665.581181212517,118,3,925.35,2,4,3,3.0,24
17049.0,52.37485519985967,High-Value,Champions,Low Risk,HIGH,5659.98,4949.564087814064,-710.4159121859357,3,9,5659.98,5,5,5,5.0,55
17050.0,40.30424218439328,High-Value,Cant_Loose,Medium Risk,HIGH,3228.84,2755.675247751242,-473.1647522487583,96,6,3228.84,2,5,5,4.1,25
17051.0,3.995202129840657,Regular,Hibernating,High Risk,MEDIUM,247.14,-744.0113435539907,-991.1513435539907,194,1,247.14,1,2,1,1.2999999999999998,12
17052.0,20.559882773166343,Regular,Potential_Loyalists,Medium Risk,NORMAL,413.75,97.27966519712686,-316.47033480287314,28,1,413.75,4,2,2,2.6,42
17053.0,18.319781538688982,Regular,Hibernating,High Risk,MEDIUM,498.48,792.1126625779411,293.6326625779411,131,1,498.48,2,2,3,2.4000000000000004,22
17054.0,38.924459742474205,Regular,Loyal_Customers,Low Risk,NORMAL,1356.3300000000002,2408.705061322311,1052.3750613223108,28,5,1356.3300000000002,4,4,4,4.0,44
17058.0,30.868807258186088,Regular,At_Risk,Low Risk,NORMAL,1179.89,923.1817254048774,-256.7082745951227,82,3,1179.89,2,4,4,3.4,24
17059.0,44.21334740014925,High-Value,Loyal_Customers,Low Risk,HIGH,3095.04,3181.039153348577,85.99915334857724,30,5,3095.04,4,4,5,4.4,44
17060.0,4.072396395635424,Regular,Hibernating,High Risk,MEDIUM,234.24,-537.6343606740226,-771.8743606740226,266,1,234.24,1,2,1,1.2999999999999998,12
17061.0,41.471337274755186,High-Value,Cant_Loose,Low Risk,HIGH,5232.23,5875.875446601258,643.6454466012583,74,11,5232.23,2,5,5,4.1,25
